tid,id,tweet_text,label_awareness_infection,label_self_other,label_related_notrelated
5251074207,3083,Son and daughter have h1n1 bihind them. Going to school tomorrow. I'm getting a fever and hoping I have swine flu lite.,-1,-1,1
5142066110,3084,Insufficient hospital ventilators for everyone with swine flu. I will be getting my kids vaccinated @ PromptMD. URL fear students' partying will spread swine flu like wildfire (source: New York Daily News) URL  I am a cat person...but I would be terrified to find out the vet bills to treat swine flu in my cats. Ugh!,-1,-1,1
5324452808,3087,Canadians pack clinics in hopes of getting flu shot URL Sorry for the 6 days late reply  I'm worried I could get the flu from Elaine's laptop o.o  Please accept this *gives a steak*,-1,-1,0
5335839708,3090,Shit  I'mma a little bit scared of H1N1... ('cause I gotta fly back home on Friday) Whatchu think of this flu?,-1,-1,0
5990798305,3091,Getting ready to go get my Swine Flu Vaccine,-1,-1,0
4663096306,3092,I'm going to get the flu shot  because getting a shot isn't as bad as getting the flu.,-1,-1,0
5453419513,3093,RT @huffingtonpost Swine Flu Vaccine: Banks Getting H1N1 Doses Before Many High-Risk Groups (VIDEO) URL... URL my flu shot. I'm probably more scared of the shot than I am of getting the flu.,-1,-1,0
5052445708,3095,RT @courtstothemax: I'M NEVER GETTING A FLU SHOT AGAIN: URL wow is swine flu getting much worse in korea SSN?,-1,-1,1
5060913500,3097,First evidence that bird flu is spread sexually URL:  @josecastillo A 22 yr old died from the swine flu after delaying treatment; uninsured and  worried about the cost.  URL planning on getting my flu shot.,-1,-1,0
5576782902,3104,H1N1 clinics start at San Diego schools: Thousands of children in the county are getting the swine flu vaccine .. URL kids  not sure about getting a swine flu shot? Have them watch this PBS Clip. It will save you a trip to the Dr. URL flu and other unexpected changes in Vietnam's food chain and diet have sparked a rodent-eating bonanza. Now  the ratatouille comes,-1,-1,0
5078709310,3107,@JohnnyJet do u get sick a lot?  I get sick 1x year & never get a flu shot. I'm not getting H1N1 shot either. Take vitamins & wash ur hands,-1,-1,0
5400556613,3109,That means 78 3% of people who rush to the ER thinking they have the flu  DO NOT and have only a cold...so STAY home!!!  But.... even more,-1,-1,1
5577929803,3110,@heykim Stilll fighting health problems. Going through a whole battery of tests. Am worried! In fact typing from my flu bed tonight. :(,-1,-1,0
5315064909,3111,Are you getting the swine flu shot? URL Ukraine Closes Schools Nationwide For Fear of Swine Flu - Lubavitch.com:.. URL Afraid of the swine flu? URL Thousands are trusting this device to keep healthy instead of vaccine -I am,-1,-1,1
5131731813,3114,New Wizbang post!: Obama Revs Up The Swine Flu Hysteria: Here comes the fear-mongering: Pr.. URL BIRD FLU OVER THE SWINE FLU'S NEXT #obamamovies,-1,-1,0
5381141613,3120,I hate being siick. Going to get swine 0.5% sure and 10% sure im getting the flu :l,-1,-1,1
5504942612,3121,haha swine flu is a trending topic? im pure scared case i get itttttt |:,-1,-1,1
5266879601,3122,thinking of getting a flu shot? watch this & think again. URL RETWEET!,-1,-1,1
5655696500,3123,New bird flu outbrk worries officials: H1N1 pts could contract bird flu  virus could mutate  evolve into new supervirus URL pack clinics in hopes of getting flu shot #Canadians  URL getting a flu :(,-1,-1,1
5334676612,3128,How to prevent getting swine flu and what to do if you have it - Washington Post URL parents stalk the elusive swine flu vaccine: It&#39;s a scene out of &quot;Willie Wonka & the Choco.. URL 23  Cold Remedies; Getting Ready for the Cold and Flu Season: Cold remedies and preventive measures to create an... URL my flu shot on Monday. This is getting real serious.  Obama Declares Swine Flu a National Emergency . URL I mean: far more people die from seasonal flu than from H1N1. If u know what I know. . .not getting the vaccine. . .,-1,-1,0
5185115305,3135,RT @SusanDelacourt: Prime Minister Stephen Harper will be getting his flu shot URL of H1N1 Flu May Spark Anxiety Among Students: A GoodTherapy.org News Headline The symptoms of the so-calle.. URL @dustinson: Swine Flu paranoia getting out of hand!! URL (via @crazycrabb),-1,-1,0
5070058708,3138,@AIDigest  Bird flu back in Africa  = recycled news from 2006 #birdflu #H5N1 #news,-1,-1,0
5855679706,3139,SWINE FLU NEWS 1.5M Per Day Getting Swine Flu Vaccine in China (source: New York Times) URL FOLLOW ME,-1,-1,0
5090972908,3140,FLU FACTS -  What Is Bird Flu? URL on plus side I won't get ill from yukky students spreading germs but on minus side  worried about stories from last flu shot,-1,-1,0
5683156214,3142,Swine Flu  H1N1  Update: &#160; Do you really have to worry about H1N1  Swine Flu? Where is the infamous.. URL Pls RT,-1,-1,0
5359383808,3144,Im getting the bacon-flu shot later today!,-1,-1,0
5246645509,3145,are you swinging back and forth on getting the flu shot?... now I'm thinking of NOT getting it...,-1,-1,0
4060255505,3148,not looking forward to getting my flu shot in 2 hours > <,-1,-1,0
26777628206,3150,Getting my flu shot,-1,-1,0
5303498011,3151,Do not fear - Turmeric is here!  Dear Tweeps- just a bit of preparation can give U the power to laugh at the Flu Season - germs will cry.,-1,-1,0
5167011100,3152,Thinking were gonna do TJs party the weekend after Thanksgiving. (getting kids flu vaccines this week) ... URL he afraid of getting swine flu? Haha,-1,-1,0
5101765509,3154,Swine flu fears getting out of hand. [pic]  URL (via @1000000),-1,-1,1
5320512805,3155,Just got back from getting the flu shot for me and my daughter......she was so scared so she started screaming and running around the room..,-1,-1,0
5464929601,3157,I wonder what the next animal flu is going 2 be. Since we have already had bird & swine I am hoping 4 something marine. How bout  fish flu. ,-1,-1,1
5111354701,3158,Ahhh  same here @Naturally_Flyy! I got my #H1N1 & flu shot  then came home & curled up wit my boo! haha it's getting sooo cold! #naturalhair,-1,-1,0
5199410511,3159,RT @PhillyInquirer: Student's sudden death fuels fear of swine flu. URL I had made up my mind on NOT getting kids flu shots  but my stepdad is a peadiatrician and told me I'm nuts not to.What to do?,-1,-1,0
5222274403,3161,#fb Anxious Crowds Meet Ad Hoc Swine Flu Police - New York Times URL why what does it say? kind of nervous about the swine flu vaccine as the news said my gf should have it,-1,-1,0
5856654708,3164,How to Prevent Your Child from Getting #SwineFlu URL #H1N1 #health #wellness #parenting #flu,-1,-1,0
5072164213,3165,My irrational fear of needles is NOT helping me get my act together and get a flu shot today... :'(,-1,-1,0
5450339704,3166,Tan for health! Neat info on not taking flu shots but rather getting Vitamin D by sun  tanning  or pills. URL getting swine flu vaccine in the morning.  I'm in the high-risk group.,-1,-1,1
5458957705,3168,RT @huffingtonpost Swine Flu Vaccine: Banks Getting H1N1 Doses Before Many High-Risk Groups (VIDEO) URL work getting ready 4 the flu clinic rush lol,-1,-1,0
5208184206,3170,@mmh1 Pfft! I don't have the flu--I've had my shot. Therefore there's nothing to worry about. :-P,-1,-1,0
5421282705,3171,Are you getting the flu shot? Dr. O'Malley isn't. Read why in his latest blog post: URL a flu shot this fall? Canadians scientists have found that focusing on a pretty image could alleviate t.. URL. schools getting nasal H1N1 vaccine: Alabama Health officials say there has been no let up of the swine flu.. URL  health officials grapple with swine flu: by Kelsey Mesher Flu season is getting underway in earnest in .. URL Update Re: H1N1 'super flu' plague in Ukraine spark concern  conspiracy theories about origins : Another fa... URL compare the risks of Swine Flu and Side Effects of vaccines  examine news reports carefully  make choices based on facts not fear.,-1,-1,1
5422675408,3179,@blounderground i am jealous. And so not getting swine flu btw,-1,-1,1
5989668305,3180,Swine Flu vs. Bird Flu vs. Zombie Flu URL rejects homeopath concern on flu jab URL Season: The health department is currently out of the seasonal flu vaccine. We do anticipate getting more. .. URL it was 80F and today it will be mid-50s. Forget swine flu  mother nature has a hand in getting everyone sick.,-1,-1,0
5865808805,3185,Getting a flu shot so my wife can stop hassling me about it :),-1,-1,0
5467559401,3187,CONNECT NOW QUESTION OF THE DAY:  Are you worried about your pet contracting the swine flu after a cat in Iowa tested positive for H1N1?,-1,-1,1
5910328811,3189,Bird Flu News: CEL-SCI commences clinical study of LEAPS-H1N1 treatment for hospitalized patients.. URL @hollyhav Easy ways to avoid getting the #H1N1 or #swine flu virus: Especially the gargling salt water or Listerine URL is the difference between Bird Flu and Swine Flu?For bird flu you need tweetment and for swine flu you need oinkment,-1,-1,0
5224166909,3192,Anxious Crowds Meet Ad Hoc Swine Flu Police - New York Times URL to prevent getting swine flu and what to do if you have it: Washington Post Virtually all the cases of infl.. URL nursing a mini migraine after getting the H1N1 flu shot yesterday... oh joy... blood vessels behind my eye are pulsing...  :(,-1,-1,0
5809288108,3195,@adam1975 I am recovering from gastro I picked up in India  and I think I have bird flu to keep it company.  Not feeling well at all.,-1,-1,1
5183534604,3196,@HeathBar6 dont worry not got the pig flu yet this is my tummy,-1,-1,0
5377709602,3199,[; I ain't getting the swine flu vaccine... Incase it infects me  & makes me sick before THE BEST DAY OF MY LIFE.,-1,-1,0
4711904805,3200,Bird kill  bag ban  flu death  tax break and other news - URL all the other things Afghanistan needs to worry about  the country is today reporting its first swine flu human death. #H1N1,-1,-1,1
5456877101,3202,Adults Told to Hold Off Getting Seasonal Flu Vaccine - City Room ... URL my flu shot,-1,-1,0
5128304212,3205,Does anyone else get visions of I Am Legend when they think about getting the swine flu vaccination?,-1,-1,0
5499000405,3206,Hagan official has the flu. Fever of 101 and he keeps getting sick.,-1,-1,1
5463053913,3207,RT @jazgar Wall Street Banks Getting Swine Flu Vaccine Before Many High-Risk Groups (VIDEO) URL is getting flu shot shipments  and giving tax refunds URL my flu shot. Studying all the time.,-1,-1,0
5583339111,3210,RT @edu_tweets Swine flu v. Bird flu v. Zombie flu URL post: Some inmates getting the swine flu vaccine before Hampton Roads families - WTKR Your NewsChannel 3 (URL over the flu ! Have a killer mirgraine that wnt go away  ... URL over the flu :-),-1,-1,1
5365110403,3214,RT @HomelandSecNews: Homeland1: Swine flu shortage leaves doctors to manage anxious patients URL Full URL @charitylawyer What's the difference between the bird flu and the swine flu? One gets a tweetment. The other gets an oinkment!//got it :),-1,-1,0
5675488904,3216,Hi-tech holy water calms flu fear URL yrs ago  Chinese year of the cow-Mad Cow. 2 yrs ago  year of the bird-Avian flu. This year  pig-Swine flu. Next year is year of the cock,-1,-1,0
5127257712,3218,RT @LaBellaGABY: Obama declares Swine Flu as a National Emergency?! Uh-Oh =O -- Fear Tactics,-1,-1,0
5286606504,3219,Swine flu cheaters getting vaccinated: It was bound to happen: Some people who aren't at high risk for swine fl.. URL the swine flu vaccine,-1,-1,0
5449561807,3224,@sandrasampayo South African travellers fear lost luggage more than swine flu! URL I thought I beat it after 3 other people in my family getting sick...but I didn't.  I'm now sick with the flu.  No Guinness for me!,-1,-1,1
5290538712,3226,[feed] New Halloween concern: Swine flu URL What should the dentist be concerned about in the in the scenario of emerging swine flu URL like to line up for the Pig Flu shot  but I'm afraid of catching Hypochondria.,-1,-1,1
5077881813,3232,Are you worried about whether your child will be able to get a swine flu vaccine in time to prevent infection? DM me your thoughts.,-1,-1,0
5358171907,3233,RT @anamus_c: Vietnam has announced the reemergence of bird flu among its poultry URL hope you're not getting the flu  swine or otherwise. Are you gonna skip hunt club then?,-1,-1,1
5206112014,3236,Worried about the H1N1 Flu (aka Swine Flu). Go straight to the source for the most accurate information - the CDC's... URL: Postal strike swine flu fear: Doctors fear the postal strike could be putting patients' lives at risk by causing them to miss ..,-1,-1,0
5588178711,3238,Taking the Compact Carrs for their piggy flu shots. I'm so against the idea  this better not make them sick! #fb #worried #hateshots,-1,-1,0
5169272608,3240,RT Exciting News! @ehtforum Swine flu virus could ward off severe illness from bird flu URL @lissnup: RT @manic77: Farsnews: Because of the Swine flu #13Aban demo can be cancelled #iran #iranelection | = regime TERRIFIED!,-1,-1,0
5498517307,3243,so im deff the only 17 year old who cries and RUNS AWAY when getting the swine flu shot.,-1,-1,0
5268641600,3244,RT @ksummerall I'm not concerned about getting the swine flu because I use a Mac. (via @dewde),-1,-1,0
5303662401,3245,Have you found this? on why I&#39;m not getting the swine flu vaccine.:.. URL URL the H1N1 Flu shot  4 hours in the line (mostly outdoor) to get it. Was very cold  probably caught a cold b4 getting the flu shot :-),-1,-1,0
8658302804,3249,Wow!!! Never having to worry about getting the flu again or suffering from migraine headaches  sinusitis  anemia  .. URL Swine Flu! It's Zoo Flu you need to fear! The animals are ready to attack! URL a flu shot is simply trading the possibility of a big flu for the certainty of a small one. I speak from experience today,-1,-1,1
5085624204,3253,@kaybreezy24 HELL YEAH!!! That scared me!!.she was young and had just been married got a flu shot and then she can't even walk but backwards,-1,-1,0
5348480910,3254,Millions without sick leave fear swine flu: The Associated Press That idea drives an untold numbers of carpente.. URL Monavie Where to Get a Flu Shot Is Big Worry of Season: From telephone hotlines to vaccine d.. URL half the day getting flu shots here in NYC (where they're scarce). Got lucky  but now have sore arms from double-duty innoculations.,-1,-1,1
5291169714,3259,People outside priority groups getting swine flu vaccine: It was bound to happen: Some people who aren't at hig.. URL i got a flu shot day before i started getting sick!  bt i think it's coincidence.,-1,-1,0
5683738603,3268,Vaccinations against flu proving to be hard sell.Officials fear vaccine fears could make epidemic much worse...URL Swine Flu shot seems to be getting sore. Not unusual. I know lots of people are afraid of this new shot so I'll keep everyone updated.,-1,-1,0
5217843205,3271,Swine Flu Hysteria Reaches a New Low: Relatives Too Scared to Attend An H1N1 Funeral [H1N1] : The CDC's complex.. URL am interested in what people are thinking about the H1N1 flu and the shot....I got the shot today  wasn't going to but did.,-1,-1,0
5858731010,3273,Mall Santas Fear Swine Flu - Holidays News - Holidash: URL via @addthis,-1,-1,0
5468444710,3276,Unpeeled onions keep you from getting the flu? You read; you decide. URL Do the ones in my veggie basket count?,-1,-1,0
5698501208,3277,i think im getting the dwts flu!! lol,-1,-1,1
5431277612,3279,@ZenMonkey Really? Mine only swear at other cats from a distance. Doubt I need to worry. Having my flu jabs on Saturday  may include swine.,-1,-1,0
5104220206,3280,5 Reasons Some People Fear the Swine Flu Vaccine URL watched the EMA's so i'm happy now.Gonna take a nap now cause that damn flu shot is getting to me >_<,-1,-1,0
5132490803,3283,Liberals are far more LETHAL than any FLU! Get inoculated before their lying-lies seep-in & cause u to stop thinking clearly. #tcot,-1,-1,0
5071976503,3284,Lieberman Grills Feds Over Swine Flu Preps: Grab the tissues  swine flu  may well be getting ahead of the publi.. URL afraid if swine flu. Swine flu is afraid of me.,-1,-1,0
5358180410,3286,I am terrified to get the flu shot,-1,-1,0
4067358812,3287,@stephenfry ur avatar is a bird and your background has defaulted. You must have avian twitter flu,-1,-1,0
5399083104,3288,RT @ujjaldosanjh those who decry legitimate criticism of Cons unpreparedness re Swine flu: Stp belittling real concern. #lpc #roft #cdnpoli,-1,-1,0
5169813605,3289,As Education And Income Rise  Concern About Swine Flu Declines ... URL tired of Italian news  only talk about useless things and continue to put fear with this flu A  that is just a simple flu!!!!!,-1,-1,0
5632161913,3291,News:: Hi-tech holy water calms flu fear URL I hate needles  but yeah its like any other needle. The H1N1 and the flu shot both hurt equally. Are you getting yours too?,-1,-1,1
4510496905,3294,Everyone is getting sick... I hope I don't catch the flu!,-1,-1,1
4636047505,3296,Canadian studies says people getting the seasonal flu shot are twice as likely to contract H1N1 URL Could be a weird new kind of bird flu - ouch! Which Indian restaurant do you recommend?,-1,-1,1
5348546710,3298,@ramoore11 I watch you TRY to catch the swine flu! You did fail  but I wouldn't chalk that one up to you doing well not getting sick.,-1,-1,0
5335857305,3299,#swineflu Some are more worried about vaccine than about the flu - The Morning Sun: MiamiHerald.comSom.. URL Over Swine Flu Closes Schools in Iraq (International Herald Tribune): Fear of the H1N1 virus has prompted .. URL anyone else fear that the swine flu vaccination shot is a conspiracy?,-1,-1,0
5425363106,3302,LOL!!  RT @MrsButterworths Don't worry my dears! You can't get swine flu from having bacon with your pancakes!,-1,-1,1
5456697511,3303,RT @KathrinH77: RT  @DonnieWahlberg Now a sensitive issue: what are you thinking about the swine flu immunization? are you immunized?,-1,-1,0
5466659006,3306,Swine flu is emptying SouthCoast classrooms:  The swine flu &#8212; or even the fear of catching it &#82.. URL lil worried. 07 Chinese year of the Chicken bird flu; 08 Horse Australia got equine flu; 09 Pig swine flu. 10? It's the year of the Cock!,-1,-1,0
5465635012,3308,I'm not afraid of swine flu! URL Love todays geekhero. Don't we all fear windows users with swine flu?,-1,-1,0
5626018004,3311,If bird flu  H1N1 or Y2K didn't get you  the asteroid will: Even before swine flu hysteria comes to an end  mom.. URL scared and worried about have swine flu,-1,-1,1
5597468910,3314,Rhiza FluTracker: Re: Woman Dies Of Swine Flu AFTER Getting Vaccine: OzarkTom - Read the artic.. URL school I'm working for has a pretty nasty outbreak of the flu. I'm kind of glad I've already had it  but still nervous.,-1,-1,1
5223930112,3317,New post: Anxious Crowds Meet Ad Hoc Swine Flu Police - New York Times (URL #Swine_flu on 3 Fav Sources like Gawker-Swine Flu Hysteria Reaches a New Low: Relatives Too Scared to Att.. URL FLU NEWS Don't let kids trick-or-treat if they're sick (source: wtopnews... URL follow warren today,-1,-1,0
5848897807,3321,H1N1 Swine Flu symptom worry has Moms doing more for their children&#39;s health: Examiner.com A survey release.. URL Greensboro hospital workers resign after not getting mandatory flu shot URL @OTOOLEFAN: Why are Cons worried about a swine flu vaccine shortage? Didn't Beck tell 'em it was a secret govt plot to kill them off?,-1,-1,0
5223201104,3329,LOL! RT @michaelianblack: Swine flu is getting a little ho-hum. May I propose man-eating tiger herpes?,-1,-1,0
4553709914,3332,NYT: Swine Flu Spreading Widely; Worry Over Pregnant Women For more: URL Flu: Does It Increase The Risk of Heart Attack? There's disturbing evidence that getting the seasonal flu can increase your risk of,-1,-1,1
5578062204,3337,I don't do medicine but my neighbor just plugged me wit the flu shot..not tryna get sick..this flu is getting to close for comfort..lol,-1,-1,0
5608372606,3338,POLISH HEALTH MINISTER EXPECTS H5N1 BIRD FLU 2010 URL vaccines dangers,-1,-1,0
5044148611,3339,of to clean the bird feeders and ponder over this swine flu jab for my son,-1,-1,0
5314804107,3340,Okay I'm getting mad at the news now  some much hype about the swine flu I had a dream I woke up with H1N1?? How stupid is that?? lol,-1,-1,1
5716949413,3343,Fluheadlines Company Provides Updates On Latest Developments In Flu Vaccine News: Getting the word .. URL flu clinic this week doesnt even know what/if theyre getting vaccine yet. Lots o' confidence n that indeed. I'll wait 4 my doc  thanks.,-1,-1,1
5183568311,3346,Getting my swine flu shot this week. And you?,-1,-1,0
5187688904,3347,@gingercara I'm not getting either flu shot either and neither is my son. Docs can say they don't cause autism all they want. I don't believ,-1,-1,1
5291308111,3348,Swine flu cheaters getting vaccinated URL #24hourz,-1,-1,0
5347047910,3349,Millions without sick leave fear swine flu: The Associated Press &quot;If I&#39;m well enough to sit up in bed .. URL Not planning on getting the shots.  I haven't ever gotten flu shots for myself or my family.,-1,-1,1
4670536203,3352,Atlanta (GA) CBS46: Flu Vaccine Arrives  But Who's Getting It?. More #Atlanta #news - URL' receivers don't have to worry about swine flu.... they can't catch a cold.,-1,-1,0
5333273007,3355,How to prevent getting swine flu and what to do if you have it - Washington Post URL are worried sick over H1N1's spread: Spread of swine flu among the young &ndash; plus confusion over v.. URL: @TannersDad: Chinese Calendar 3yr ago Yr of Cow Mad Cow 2yrs ago yr of Bird Avian Flu This is yr of Pig Swine Flu... Next yr? Yr of Cock,-1,-1,0
5103401512,3358,Not to impugn a sick bird  but perhaps it just has bird flu.,-1,-1,0
4725048412,3359,LOL! WORD! RT @NIKEorqasm Mad cow (no beef)  Bird flu (no chicken) and now Swine flu (no pork).guess the only thing safe to eat is PUSSY!!!!,-1,-1,0
5910329905,3361,Bird Flu News: Sinovac Biotech files shelf registration statement with U.S. Securities and Exchan.. URL Help with H1N1 Vaccine Fear? Sid the Science Kid Explains How Flu Vaccines Work:   There's also an iPhone .. URL Hot Links: Why is Dallas County getting so much more swine flu vaccine p.. URL @kyockey: This is just plain wrong RT @huffingtonpost Wall St getting Swine flu vaccine BEFORE some high-risk groups URL you or a loved one sick and worried you might have H1N1 Flu? Check out this H1N1 Flu Self-Evaluation link URL birdass nuca lol #shecutebut she got that permanent bird flu lol,-1,-1,1
5494102605,3368,Worried about H1N1 (Swine Flu)? Here are some resources for you..... www.cdc.gov / www.co.napa.ca.us / On FB under Napa County H1N1,-1,-1,0
5823011408,3369,Sometimes the viral nature of the Internet is great. Other times  it just spreads a mistake like a bad case of bird flu. ARGH!,-1,-1,0
5477415505,3370,RT @newmediajim: ON TODAY SHOW  - story about Goldman Sachs and Citigroup getting swine flu vaccine before hospitals,-1,-1,0
5363145300,3371,Rewarding myself for getting a flu shot with a pumpkin muffin from my favorite bakery.,-1,-1,0
5303859800,3372,NOOOOOO! RT @rossching Swine flu is really getting out of hand: URL. flu season. some of us don't have the option of getting sick. we gotta keep pushing - rain  snow  or shine.,-1,-1,0
5849045612,3375,Found out that getting the swine flu vaccine is in two different ways for a reason the spray contains live strands URL seems to be getting sick. and its not just the flu  but other random things. it sucks. hope everyone feels better soon!,-1,-1,1
5639568005,3377,i feel lyk i'm getting the flu=(,-1,-1,1
5111942708,3378,Will flu fears make us stay home for the holidays?: By Tom Wharton Utahns may be concerned about the worldwide .. URL @noe96743: Mad Cow  Bird Flu  Swine Flu...what is this....FARMAGEDDON?,-1,-1,0
5178079900,3380,Getting the flu story right URL  (via feedly),-1,-1,0
5178096303,3381,Guess I'm getting my flu shot on Wednesday. It is going to make me so blah all day and probably most of Thursday.,-1,-1,1
5265446004,3383,Delay in getting the swine flu vaccine in Cyprus:  URL OMG that's scary. I am definitely not getting a flu shot.,-1,-1,1
5648636611,3385,I send you lots of kiss&smiles! :-x (-: recover soon!  Me too  I am not afraid if the flu!,-1,-1,1
5292861901,3386,Sick at home thinking i have the flu once again :(,-1,-1,1
5825108702,3388,Getting the H1N1 flu shot today and reducing mercury intake. So long  and thanks for all the fish.,-1,-1,0
5153159905,3389,As Swine Flu Shots Begin  Officials Fear Shortage: From the Milwaukee Journal-Sentinel: Mark O&#8217;Keefe O.. URL about whether or not I should get the H1N1 flu shot. I don't particularly want to.,-1,-1,1
5915540203,3391,What is the status of swine flu? Is getting more wide spread? Where the most sever cases? Is it adapting to treatments? Questions  Answers?,-1,-1,1
5206833903,3392,hmm kids r fattest ever  lowest vitamin D ever  getting hammerd by pig flu  and spend most time in front of a screen of some sort..,-1,-1,1
5317650900,3393,U.S. Airports to screen for swine flu. Take a questionnaire and try not to cough or you're not getting on the plane. URL cheerleader disabled after getting flu vaccine - URL Paranoids! The new virus to fear is no longer the  Swine Flu  now it is the  Rhino virus .,-1,-1,-1
4788888704,3396,@JulieBanderas We're going to have the H1N1 flu shots available at the hospital I work at for staff.  I'm considering getting it.,-1,-1,1
5674318604,3398,Swine Flu  Fear and the Middle Ages: parallels in responses to epidemic events URL Im not getting that damn flu shot. It feels like Xmen movie or something. and yeah christian troy for sure!,-1,-1,0
5836331804,3402,hey  remember bird flu?,-1,-1,0
5153020704,3403,Swine Flu And Bird Flu  What Are The Precautions To Take And Which ...: By Dog Lover | October 25  2009. We are.. URL Threat Looms As Mecca Readies For Pilgrims: The H1N1 virus is a major concern for Saudi Arabian authorities  who... URL from getting the swine flu shot. didnt hurt at all.. really..,-1,-1,0
5363145512,3406,Do you plan on getting the swine flu shot?,-1,-1,0
5510404910,3407,Protect your cats from getting the swine flu via NYT URL a flu shot. This spanish influenza is killing me,-1,-1,1
6605798206,3411,Fear of Flu: Shifting the Goalposts URL anyone have any intel re: swine flu jab and pregnancy? A pregnant friend is anxious as she has heard conflicting reports.,-1,-1,0
5675342700,3417,now has numb arms  and thinks that flu jabs are like getting punched.,-1,-1,0
5053062001,3418,Swine flu? No! Bird flu? No! Bear flu? Now were talking. I bet if they called it poodle flu it'd be loved,-1,-1,1
5622512506,3419,I didn't get the shot out of fear! RT @DustinRussell RT to show you aren't driven by fear: I didn't get a swine flu shot & I feel just fine!,-1,-1,1
5213322107,3420,Do you think people are getting a little crazy about the H1N1 flu???,-1,-1,0
3698015103,3421,According to Channel 6 in Orlando  61% of parents will NOT let their kids get the swine flu vaccine.  The word is getting out there.  YES!,-1,-1,0
5455100804,3423,Large NYC employers getting swine flu vaccine   (AP) URL fear fills kids' ER: #Winnipeg's Children's Hospital emergency room has been so overwhelmed over t.. URL winnipeg,-1,-1,0
5320465313,3427,Isle of Wight Swine Flu update 8.05 Monday morning on Topping in the morning - let us know your questions are you worried? #fb,-1,-1,1
5375155107,3428,Ukraine in be scared over swine flu URL #pandemic #kiev #ukraine,-1,-1,0
5672934308,3429,Oops and we all were thinking we r worst affected..RT @HeadlinesIndia 22 million Americans hit by swine flu  3 900  (cont) URL 'Tis the season for swine flu  and Santa is scared - Tampabay.com: CTV.ca&#39;Tis the season.. URL flu shots - been concerned about getting both - a week apart...does that sound good? compromised lymph system.,-1,-1,0
4035378107,3433,RT @MattBesser Kanye just stopped the swine flu  saying the bird flu is the better pandemic.,-1,-1,0
4058119100,3434,Flu Experts Gear up for Pandemic of Vaccine Worry: One million heart attacks  700 000 strok.. URL URL wasnt worried about the flu  but if thats why brock cant train it must be bad,-1,-1,1
5699001306,3436,@sroxy We'll probably decline it. Regular flu shot? I wouldn't be as concerned  but this seems so  iffy .,-1,-1,0
5166521307,3437,Flashback: Homeless people die after bird flu  URL  Agree about the fear-mongering in the  news . But H1N1 spreads quicker than the usual. I hope it doesn't mutate with avian flu.,-1,-1,0
5594897401,3441,Getting the swine flu vacine after much deliberation. On a related note  the clinic is rt nxt to my old JHS  Mark Twain. Ah  the memories :),-1,-1,0
5578323114,3442,WTF aren't these flu shots suppose to protect from getting sick smh,-1,-1,1
5852118014,3443,1.5M per day getting swine flu vaccine in China URL #health #wellness,-1,-1,1
4809079811,3444,Work then getting flu shots with @MissHelmey and her mom. Ouch!,-1,-1,0
5266013200,3445,Scared of the swines that have the flu.,-1,-1,1
5503990801,3446,Getting ready 4 big #pbhhealthfair today... Bring it on. Angry ppl who can't get a flu shot ... I will kill u w kindness (and police backup),-1,-1,1
5291579011,3447,here is the video of the cheerleader who can only walk backwards after getting flu shot - URL I guess..lol Getting my flu shot today. That's exciting.. Heading to NYC this weekend I cant wait its been a while.,-1,-1,0
5201227609,3449,Getting ready to get the flu shot...the nurse looks like she's eddie munster sister...or brother??,-1,-1,0
5610077210,3450,I think I have the west Nile SARS H1N1 avion bird flu. Or maybe I'm fine.,-1,-1,1
5456600105,3452,#health Large NYC employers getting swine flu vaccine - The Associated Press: 1010 Win.. URL #diet #weightloss,-1,-1,0
5264702508,3453,gONNA GET MY FIRST FLU SHOT....Eeeeeek! Im scared!!! I have one last test for school....Im gonna get a 100% I can f ... URL had flu jab today and I'm eligible for swine flu jab. The doctors are getting the vaccine from next week onwards.,-1,-1,1
5417180209,3455,oi how many of you people are getting the swine flu vaccine? URL :) ...flu shot clinics like war of the worlds or noah's ark... thinking if something is only half finished then its not done...,-1,-1,0
5208505413,3458,@eammon Don't live in fear. Yes  you could get the swine flu. You could also wreck your car every time you get in it.,-1,-1,0
5286648914,3462,Smile More: This whole swine flu thing is getting outta control:  The Winne Da&#8217; Pooh crowd is .. URL NYC employers getting swine flu vaccine URL famished but scared to go get lunch due to peer pressure from h1n1 flu shot staff. How many times do I gotta say no?!?,-1,-1,0
5346786401,3466,Have you had your H1N1 shot? We are talking to Minister for Health  Katy Gallagher now..who is getting her flu shot today,-1,-1,0
5689523305,3467,Technology News: Web 2.0: Flu Fear Goes Viral on the Web URL I take the flu shot or not? I'm scared.,-1,-1,0
5127871606,3469,Got my flu shot yesterday--arm's a teeny bit sore today (but not bad at all).  Looking forward to getting the H1N1 swine flu shot next!,-1,-1,0
5508594809,3470,Taking flu vaccination tomorrow. OMG! it's been years since I last take a injection :z scared sia...,-1,-1,0
5918923912,3472,getting the swine flu vaccine in about 2 hours and a half and i convinced my parents to let me get an official sony headset for the ps3,-1,-1,1
5902335114,3473,Wow there's a new bird flu strain found up in wales in a hospital and it the tamiflu can't cure it smh,-1,-1,1
5356939801,3474,I hate getting sick from flu!,-1,-1,1
